timestamp_s,ego_x,ego_y,ego_speed_kmh,ego_heading_deg,lateral_deviation_m,indicator_state,vehicle_length_m,vehicle_width_m,ego_origin_ref,collision_flag,task_complete
18.5,-109.850828360969,-30.9804620095151,38.9383895564163,266.276144847595,1.2332754803249,none,2.1,1.4,rear_axle_center,0,0
18.6,-109.921162870143,-32.0640297256077,39.200070476146,266.338227777833,1.30977710340341,none,2.1,1.4,rear_axle_center,0,0
18.7,-109.990480455623,-33.1546961708154,39.4610446038074,266.403670006971,1.38530222906942,none,2.1,1.4,rear_axle_center,0,0
18.8,-110.059153278848,-34.252585032114,39.7221219679426,266.45443265514,1.4602237168267,none,2.1,1.4,rear_axle_center,0,0
18.9,-110.125665383931,-35.3579081609368,39.9813915260562,266.751939789036,1.5330268413221,none,2.1,1.4,rear_axle_center,0,0
19,-110.174719616304,-36.4712236475405,40.2195605131275,267.972892100376,1.58841787279546,none,2.1,1.4,rear_axle_center,0,0
19.1,-110.186624952391,-37.5909043362276,40.4007667102601,270.17709198903,1.60669684406558,none,2.1,1.4,rear_axle_center,0,0
19.2,-110.172796430261,-38.7164040059381,40.6625919314058,271.423722703708,1.59927549886351,none,2.1,1.4,rear_axle_center,0,0
19.3,-110.153787280815,-39.8491340639483,40.9267276242917,271.095377356601,1.58671476956496,none,2.1,1.4,rear_axle_center,0,0
19.4,-110.141645803704,-40.9900427340217,41.1901712556793,270.962824951295,1.58106815841125,none,2.1,1.4,rear_axle_center,0,0
19.5,-110.127146281053,-42.1385393863254,41.4523944222084,270.817837654874,1.5731067348223,none,2.1,1.4,rear_axle_center,0,0
19.6,-110.112047913298,-43.2941286249058,41.7130680877525,270.714118513276,1.56458685066995,none,2.1,1.4,rear_axle_center,0,0
19.7,-110.097369607967,-44.4567137578561,41.9730792737534,270.658098756185,1.55652684655007,none,2.1,1.4,rear_axle_center,0,0
19.8,-110.083479240143,-45.6264185423244,42.2332203857563,270.628474916231,1.54929529607724,none,2.1,1.4,rear_axle_center,0,0
19.9,-110.070382555147,-46.8033751258753,42.4937454604016,270.606072229296,1.54289869673615,none,2.1,1.4,rear_axle_center,0,0
20,-110.057976884798,-47.987637169409,42.7544886157479,270.581521524674,1.53723468747497,none,2.1,1.4,rear_axle_center,0,0
20.1,-110.046180056513,-49.1791933884937,43.0152180154227,270.552895011375,1.53222103280539,none,2.1,1.4,rear_axle_center,0,0
20.2,-110.034960628941,-50.3780113843131,43.2758057685758,270.521453703146,1.52782610745346,none,2.1,1.4,rear_axle_center,0,0
20.3,-110.024323496632,-51.5840663188393,43.5362282482174,270.488861897699,1.52405466450011,none,2.1,1.4,rear_axle_center,0,0
